effort_id,vessel_nationality_code,fishing_purpose_code,gear_type_code,target_species_code,asd_code,season_ccamlr,year,month,vessel_size_category_code,taxon_code,greenweight_caught_tonne
6408,FRA,C,LLS,TOT,5851,2017,2017,7,10,ANT,0.028
6408,FRA,C,LLS,TOT,5851,2017,2017,7,10,GRV,1.8155
6408,FRA,C,LLS,TOT,5851,2017,2017,7,10,TOP,4.9605
6419,FRA,C,LLS,TOT,586,2017,2017,7,9,ANT,2.509
6419,FRA,C,LLS,TOT,586,2017,2017,7,9,GRV,2.1157
6419,FRA,C,LLS,TOT,586,2017,2017,7,9,RFA,0.626
6419,FRA,C,LLS,TOT,586,2017,2017,7,9,TOP,45.816
6426,FRA,C,LLS,TOT,586,2017,2017,7,10,ANT,7.098
6426,FRA,C,LLS,TOT,586,2017,2017,7,10,GRV,6.7609
6426,FRA,C,LLS,TOT,586,2017,2017,7,10,RFA,0.006
6426,FRA,C,LLS,TOT,586,2017,2017,7,10,TOP,81.1629
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,ANT,0.6762
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,GRV,3.6642
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,KCX,0.0008
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,NOX,0.0049
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,OCT,0.0002
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,SRX,0.1329
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,STF,0.0011
6380,GBR,C,LLS,TOT,483,2017,2017,7,9,TOP,86.62
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,ANS,0.0001
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,ELC,0.0005
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,FIC,0.0001
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,KIF,0.0032
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,KRI,947.345
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,NTO,0.0004
6333,KOR,C,OTM,KRI,481,2017,2017,7,10,WIC,0.0001
6338,KOR,C,OTM,KRI,481,2017,2017,7,11,CNI,0.0009
6338,KOR,C,OTM,KRI,481,2017,2017,7,11,KIF,0.0006
6338,KOR,C,OTM,KRI,481,2017,2017,7,11,KRI,1705.4225
6339,KOR,C,OTM,KRI,482,2017,2017,7,11,KRI,966.461
6457,NOR,C,TM,KRI,481,2017,2017,7,11,ANS,0.0002
6457,NOR,C,TM,KRI,481,2017,2017,7,11,ICX,0.0035
6457,NOR,C,TM,KRI,481,2017,2017,7,11,JIC,0.0002
6457,NOR,C,TM,KRI,481,2017,2017,7,11,KIF,0.0026
6457,NOR,C,TM,KRI,481,2017,2017,7,11,KRI,9941.0563
6457,NOR,C,TM,KRI,481,2017,2017,7,11,NTO,0.002
6462,NOR,C,TM,KRI,483,2017,2017,7,11,ANI,0.001
6462,NOR,C,TM,KRI,483,2017,2017,7,11,ICX,0.0036
6462,NOR,C,TM,KRI,483,2017,2017,7,11,KRI,3808.2128
6462,NOR,C,TM,KRI,483,2017,2017,7,11,NOL,0.0024
6462,NOR,C,TM,KRI,483,2017,2017,7,11,NOX,0.0003
6462,NOR,C,TM,KRI,483,2017,2017,7,11,SGI,0.0001
6462,NOR,C,TM,KRI,483,2017,2017,7,11,SSI,0.0012
6357,NZL,C,LLS,TOT,483,2017,2017,7,9,ANT,0.4579
6357,NZL,C,LLS,TOT,483,2017,2017,7,9,GRV,5.4172
6357,NZL,C,LLS,TOT,483,2017,2017,7,9,SRX,0.6228
6357,NZL,C,LLS,TOT,483,2017,2017,7,9,TOP,44.1779
6475,ZAF,C,LLS,TOT,587,2017,2017,7,8,ANT,0.009
6475,ZAF,C,LLS,TOT,587,2017,2017,7,8,GRV,0.028
6475,ZAF,C,LLS,TOT,587,2017,2017,7,8,TOP,0.116
6481,ZAF,C,LLS,TOT,587,2017,2017,7,9,ANT,0.1903
6481,ZAF,C,LLS,TOT,587,2017,2017,7,9,GRV,1.2201
6481,ZAF,C,LLS,TOT,587,2017,2017,7,9,TOP,9.0653
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,ANT,0.656
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,GR1,14.9493
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,GR2,18.661
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,INV,0.0025
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,KCU,0.0008
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,LEV,0.0005
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,OCT,0.0017
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,OOY,0.0001
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,SHL,0.0057
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,SRX,3.1451
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,STF,0.7798
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,TOA,0.084
6441,AUS,C,LLS,TOT,5852,2017,2017,8,9,TOP,412.1776
6452,CHL,C,LLS,TOT,483,2017,2017,8,8,ANT,0.6532
6452,CHL,C,LLS,TOT,483,2017,2017,8,8,GRV,0.2163
6452,CHL,C,LLS,TOT,483,2017,2017,8,8,SRX,0.0287
6452,CHL,C,LLS,TOT,483,2017,2017,8,8,TOP,95.4017
6326,CHN,C,OTM,KRI,483,2017,2017,8,11,CNI,0.0002
6326,CHN,C,OTM,KRI,483,2017,2017,8,11,ICX,0.0001
6326,CHN,C,OTM,KRI,483,2017,2017,8,11,KRI,760.1049
6326,CHN,C,OTM,KRI,483,2017,2017,8,11,NOL,0.0035
6399,FRA,C,LLS,TOT,5851,2017,2017,8,9,BYR,0.0067
6399,FRA,C,LLS,TOT,5851,2017,2017,8,9,TOP,3.1124
6420,FRA,C,LLS,TOT,586,2017,2017,8,9,ANT,0.0238
6420,FRA,C,LLS,TOT,586,2017,2017,8,9,GRV,0.6184
6420,FRA,C,LLS,TOT,586,2017,2017,8,9,TOP,39.502
6427,FRA,C,LLS,TOT,586,2017,2017,8,10,ANT,3.732
6427,FRA,C,LLS,TOT,586,2017,2017,8,10,GRV,0.8973
6427,FRA,C,LLS,TOT,586,2017,2017,8,10,TOP,18.1598
6381,GBR,C,LLS,TOT,483,2017,2017,8,9,ANT,0.3746
6381,GBR,C,LLS,TOT,483,2017,2017,8,9,GRV,1.1558
6381,GBR,C,LLS,TOT,483,2017,2017,8,9,KCX,0.0003
6381,GBR,C,LLS,TOT,483,2017,2017,8,9,SRX,0.117
6381,GBR,C,LLS,TOT,483,2017,2017,8,9,STF,0.0001
6381,GBR,C,LLS,TOT,483,2017,2017,8,9,TOP,90.1467
6340,KOR,C,OTM,KRI,483,2017,2017,8,11,ANI,0.0008
6340,KOR,C,OTM,KRI,483,2017,2017,8,11,KRI,1806.6045
6463,NOR,C,TM,KRI,483,2017,2017,8,11,ANI,0.0087
6463,NOR,C,TM,KRI,483,2017,2017,8,11,ICX,0.001
6463,NOR,C,TM,KRI,483,2017,2017,8,11,KRI,7756.5424
6463,NOR,C,TM,KRI,483,2017,2017,8,11,NOG,0.0007
6463,NOR,C,TM,KRI,483,2017,2017,8,11,NOL,0.0015
6463,NOR,C,TM,KRI,483,2017,2017,8,11,SGI,0.0035
6463,NOR,C,TM,KRI,483,2017,2017,8,11,SSI,0.0002
6358,NZL,C,LLS,TOT,483,2017,2017,8,9,ANT,0.1634
6358,NZL,C,LLS,TOT,483,2017,2017,8,9,GRV,2.7785
6358,NZL,C,LLS,TOT,483,2017,2017,8,9,MRL,0.0008
6358,NZL,C,LLS,TOT,483,2017,2017,8,9,SRX,0.4804
6358,NZL,C,LLS,TOT,483,2017,2017,8,9,TOP,46.9232
6476,ZAF,C,LLS,TOT,587,2017,2017,8,8,ANT,0.443
6476,ZAF,C,LLS,TOT,587,2017,2017,8,8,GRV,1.49
6476,ZAF,C,LLS,TOT,587,2017,2017,8,8,SRX,0.255
6476,ZAF,C,LLS,TOT,587,2017,2017,8,8,TOP,20.81
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,ANT,1.1673
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,GR1,9.8059
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,GR2,28.027
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,INV,0.0011
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,MRL,0.0003
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,NOS,0.0822
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,OCT,0.0066
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,SHL,0.0031
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,SON,1.35
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,SRX,4.149
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,STF,1.0149
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,TOA,0.2376
6442,AUS,C,LLS,TOT,5852,2017,2017,9,9,TOP,362.4956
6400,FRA,C,LLS,TOT,5851,2017,2017,9,9,ANT,5.4948
6400,FRA,C,LLS,TOT,5851,2017,2017,9,9,BEA,2.9726
6400,FRA,C,LLS,TOT,5851,2017,2017,9,9,BHY,0.206
6400,FRA,C,LLS,TOT,5851,2017,2017,9,9,BYR,1.9094
6400,FRA,C,LLS,TOT,5851,2017,2017,9,9,GRV,50.7915
6400,FRA,C,LLS,TOT,5851,2017,2017,9,9,TOP,883.5338
6409,FRA,C,LLS,TOT,5851,2017,2017,9,10,ANT,2.523
6409,FRA,C,LLS,TOT,5851,2017,2017,9,10,BYR,0.008
6409,FRA,C,LLS,TOT,5851,2017,2017,9,10,GRV,8.703
6409,FRA,C,LLS,TOT,5851,2017,2017,9,10,TOP,116.1142
6421,FRA,C,LLS,TOT,586,2017,2017,9,9,ANT,3.2563
6421,FRA,C,LLS,TOT,586,2017,2017,9,9,GRV,2.0087
6421,FRA,C,LLS,TOT,586,2017,2017,9,9,RFA,0.114
6421,FRA,C,LLS,TOT,586,2017,2017,9,9,TOP,27.0268
6391,FRA,S,LLS,TOT,5844b,2017,2017,9,9,ANT,1.8106
6391,FRA,S,LLS,TOT,5844b,2017,2017,9,9,GRV,3.4229
6391,FRA,S,LLS,TOT,5844b,2017,2017,9,9,RFA,0.2629
6391,FRA,S,LLS,TOT,5844b,2017,2017,9,9,TOP,7.7675
6341,KOR,C,OTM,KRI,483,2017,2017,9,11,ANI,0.0005
6341,KOR,C,OTM,KRI,483,2017,2017,9,11,KRI,518.0294
6341,KOR,C,OTM,KRI,483,2017,2017,9,11,NOL,0.0002
6477,ZAF,C,LLS,TOT,587,2017,2017,9,8,ANT,0.122
6477,ZAF,C,LLS,TOT,587,2017,2017,9,8,GRV,0.486
6477,ZAF,C,LLS,TOT,587,2017,2017,9,8,SRX,0.105
6477,ZAF,C,LLS,TOT,587,2017,2017,9,8,TOP,9.523
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,ANT,0.4098
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,ETF,0.0032
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,GR1,14.5246
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,GR2,23.5887
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,OCT,0.0027
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,SON,1.5032
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,SRX,4.9634
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,STF,1.9318
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,TOA,1.1825
6443,AUS,C,LLS,TOT,5852,2017,2017,10,9,TOP,549.9847
6401,FRA,C,LLS,TOT,5851,2017,2017,10,9,ANT,11.9214
6401,FRA,C,LLS,TOT,5851,2017,2017,10,9,BEA,0.0115
6401,FRA,C,LLS,TOT,5851,2017,2017,10,9,BYR,0.1477
6401,FRA,C,LLS,TOT,5851,2017,2017,10,9,GRV,72.703
6401,FRA,C,LLS,TOT,5851,2017,2017,10,9,TOP,468.2792
6410,FRA,C,LLS,TOT,5851,2017,2017,10,10,ANT,1.9486
6410,FRA,C,LLS,TOT,5851,2017,2017,10,10,BEA,0.3277
6410,FRA,C,LLS,TOT,5851,2017,2017,10,10,BYR,0.1473
6410,FRA,C,LLS,TOT,5851,2017,2017,10,10,GRV,22.161
6410,FRA,C,LLS,TOT,5851,2017,2017,10,10,TOP,119.167
6422,FRA,C,LLS,TOT,586,2017,2017,10,9,ANT,2.342
6422,FRA,C,LLS,TOT,586,2017,2017,10,9,GRV,10.8438
6422,FRA,C,LLS,TOT,586,2017,2017,10,9,RFA,2.62
6422,FRA,C,LLS,TOT,586,2017,2017,10,9,TOP,178.8815
6428,FRA,C,LLS,TOT,586,2017,2017,10,10,ANT,0.0297
6428,FRA,C,LLS,TOT,586,2017,2017,10,10,GRV,3.5271
6428,FRA,C,LLS,TOT,586,2017,2017,10,10,RFA,0.0415
6428,FRA,C,LLS,TOT,586,2017,2017,10,10,TOP,55.0301
6372,GBR,C,OTM,ANI,483,2017,2017,10,10,ANI,60.822
6372,GBR,C,OTM,ANI,483,2017,2017,10,10,LXX,0.0003
6372,GBR,C,OTM,ANI,483,2017,2017,10,10,MMM,0.0005
6372,GBR,C,OTM,ANI,483,2017,2017,10,10,NOR,0.0196
6372,GBR,C,OTM,ANI,483,2017,2017,10,10,SGI,0.0581
6372,GBR,C,OTM,ANI,483,2017,2017,10,10,SSI,0.1474
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,ANT,0.3499
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,ATX,0.0009
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,CSS,0.005
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,DMO,0.0002
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,GGW,0.0005
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,GRV,1.0261
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,KCX,0.001
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,NTW,0.0001
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,OEQ,0.0002
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,SRX,0.022
6292,JPN,S,LLS,TOT,5844b,2017,2017,10,8,TOP,11.0935
6478,ZAF,C,LLS,TOT,587,2017,2017,10,8,ANT,0.01
6478,ZAF,C,LLS,TOT,587,2017,2017,10,8,GRV,0.105
6478,ZAF,C,LLS,TOT,587,2017,2017,10,8,SRX,0.01
6478,ZAF,C,LLS,TOT,587,2017,2017,10,8,TOP,1.364
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,ANT,0.7763
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,ETF,0.0034
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,ETM,0.0258
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,GR1,8.7104
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,GR2,41.5499
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,LAI,0.0256
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,NOS,0.1039
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,OCT,0.0054
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,SHL,0.0358
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,SON,1.7
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,SRX,2.8479
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,STF,1.4919
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,TOA,1.1474
6444,AUS,C,LLS,TOT,5852,2017,2017,11,9,TOP,484.0228
6402,FRA,C,LLS,TOT,5851,2017,2017,11,9,ANT,0.4869
6402,FRA,C,LLS,TOT,5851,2017,2017,11,9,BYR,0.0428
6402,FRA,C,LLS,TOT,5851,2017,2017,11,9,GRV,20.0196
6402,FRA,C,LLS,TOT,5851,2017,2017,11,9,TOP,162.4455
6411,FRA,C,LLS,TOT,5851,2017,2017,11,10,ANT,0.012
6411,FRA,C,LLS,TOT,5851,2017,2017,11,10,GRV,0.9033
6411,FRA,C,LLS,TOT,5851,2017,2017,11,10,TOP,0.279
6423,FRA,C,LLS,TOT,586,2017,2017,11,9,ANT,7.2864
6423,FRA,C,LLS,TOT,586,2017,2017,11,9,GRV,6.1722
6423,FRA,C,LLS,TOT,586,2017,2017,11,9,RFA,0.6123
6423,FRA,C,LLS,TOT,586,2017,2017,11,9,TOP,51.541
6429,FRA,C,LLS,TOT,586,2017,2017,11,10,ANT,0.0032
6429,FRA,C,LLS,TOT,586,2017,2017,11,10,GRV,1.8504
6429,FRA,C,LLS,TOT,586,2017,2017,11,10,TOP,9.1729
6392,FRA,S,LLS,TOT,5844b,2017,2017,11,9,ANT,0.1348
6392,FRA,S,LLS,TOT,5844b,2017,2017,11,9,GRV,0.2524
6392,FRA,S,LLS,TOT,5844b,2017,2017,11,9,RFA,0.0173
6392,FRA,S,LLS,TOT,5844b,2017,2017,11,9,TOP,1.6718
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,ANT,0.4087
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,ATX,0.0001
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,GGW,0.001
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,GRV,0.1035
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,KCX,0.0053
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,LPX,0.0002
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,SRX,0.2914
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,TOA,0.2402
6291,JPN,C,LLS,TOT,5843a,2017,2017,11,8,TOP,9.2749
6293,JPN,S,LLS,TOT,5844b,2017,2017,11,8,ANT,0.2479
6293,JPN,S,LLS,TOT,5844b,2017,2017,11,8,GGW,0.0002
6293,JPN,S,LLS,TOT,5844b,2017,2017,11,8,GRV,0.1593
6293,JPN,S,LLS,TOT,5844b,2017,2017,11,8,MRL,0.0163
6293,JPN,S,LLS,TOT,5844b,2017,2017,11,8,SRX,0.0624
6293,JPN,S,LLS,TOT,5844b,2017,2017,11,8,TOP,4.5414
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,CHW,0.0452
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,GRV,0.1292
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,ICX,0.017
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,MOY,0.0057
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,MRL,0.0033
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,POG,0.0022
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,QMC,0.0903
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,TOA,6.3229
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,TOP,0.0392
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,TRD,0.0004
6745,AUS,C,LLS,TOT,5842,2018,2017,12,9,WGR,0.5328
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,ANT,0.0028
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,GRV,2.6633
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,ICX,1.6284
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,MRL,0.031
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,NOX,0.0004
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,POG,0.0013
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,SRX,0.1451
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,TOA,17.8099
6757,AUS,C,LLS,TOT,881,2018,2017,12,9,TRT,0.0002
6758,AUS,C,LLS,TOT,882,2018,2017,12,9,ANT,0.6896
6758,AUS,C,LLS,TOT,882,2018,2017,12,9,GRV,0.2006
6758,AUS,C,LLS,TOT,882,2018,2017,12,9,MRL,0.004
6758,AUS,C,LLS,TOT,882,2018,2017,12,9,STF,0.0001
6758,AUS,C,LLS,TOT,882,2018,2017,12,9,TOA,42.5181
6758,AUS,C,LLS,TOT,882,2018,2017,12,9,TOP,0.424
6788,CHL,C,OTM,KRI,481,2018,2017,12,10,KRI,203.771
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,ANT,0.004
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,GRV,2.1195
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,ICX,0.025
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,MOY,0.044
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,NOX,0.0005
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,SRX,0.0166
6486,ESP,C,LLS,TOT,881,2018,2017,12,9,TOA,94.587
6713,FRA,C,LLS,TOT,5851,2018,2017,12,9,ANT,2.2748
6713,FRA,C,LLS,TOT,5851,2018,2017,12,9,BEA,0.557
6713,FRA,C,LLS,TOT,5851,2018,2017,12,9,BYR,0.7612
6713,FRA,C,LLS,TOT,5851,2018,2017,12,9,GRV,44.5628
6713,FRA,C,LLS,TOT,5851,2018,2017,12,9,TOP,370.4394
6721,FRA,C,LLS,TOT,5851,2018,2017,12,10,ANT,1.6853
6721,FRA,C,LLS,TOT,5851,2018,2017,12,10,BYR,0.0399
6721,FRA,C,LLS,TOT,5851,2018,2017,12,10,GRV,45.9706
6721,FRA,C,LLS,TOT,5851,2018,2017,12,10,TOP,131.5121
6733,FRA,C,LLS,TOT,586,2018,2017,12,9,ANT,3.6709
6733,FRA,C,LLS,TOT,586,2018,2017,12,9,GRV,1.339
6733,FRA,C,LLS,TOT,586,2018,2017,12,9,RFA,0.5107
6733,FRA,C,LLS,TOT,586,2018,2017,12,9,TOP,26.8485
6593,GBR,C,LLS,TOT,881,2018,2017,12,9,ANT,0.4012
6593,GBR,C,LLS,TOT,881,2018,2017,12,9,GRV,2.7075
6593,GBR,C,LLS,TOT,881,2018,2017,12,9,ICX,0.8516
6593,GBR,C,LLS,TOT,881,2018,2017,12,9,MRL,0.3799
6593,GBR,C,LLS,TOT,881,2018,2017,12,9,SRX,0.0061
6593,GBR,C,LLS,TOT,881,2018,2017,12,9,TOA,81.7534
6595,GBR,C,LLS,TOT,882,2018,2017,12,9,ANT,0.1053
6595,GBR,C,LLS,TOT,882,2018,2017,12,9,GRV,0.6471
6595,GBR,C,LLS,TOT,882,2018,2017,12,9,ICX,0.022
6595,GBR,C,LLS,TOT,882,2018,2017,12,9,MRL,0.0827
6595,GBR,C,LLS,TOT,882,2018,2017,12,9,POG,0.0004
6595,GBR,C,LLS,TOT,882,2018,2017,12,9,TOA,48.276
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,ANT,0.0863
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,CHW,0.1469
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,GRV,6.5485
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,ICX,0.0249
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,KCF,0.0012
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,MOY,0.029
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,MRL,0.0433
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,POG,0.0003
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,RAJ,0.8684
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,SRR,2.5817
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,SSI,0.0039
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,TOA,577.2863
6501,KOR,C,LLS,TOT,881,2018,2017,12,8,TOP,0.0255
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,ANT,0.1049
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,GRV,1.7086
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,ICX,0.3742
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,MRL,0.1032
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,NOS,0.0011
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,POG,0.0009
6693,NOR,C,LLS,TOT,881,2018,2017,12,8,TOA,65.2092
6695,NOR,C,LLS,TOT,882,2018,2017,12,8,ANT,0.2019
6695,NOR,C,LLS,TOT,882,2018,2017,12,8,GRV,5.4704
6695,NOR,C,LLS,TOT,882,2018,2017,12,8,ICX,0.0624
6695,NOR,C,LLS,TOT,882,2018,2017,12,8,MRL,0.0222
6695,NOR,C,LLS,TOT,882,2018,2017,12,8,TOA,19.0288
6689,NOR,C,TM,KRI,482,2018,2017,12,11,ANI,0.0003
6689,NOR,C,TM,KRI,482,2018,2017,12,11,ANP,0.0156
6689,NOR,C,TM,KRI,482,2018,2017,12,11,CEP,0.0036
6689,NOR,C,TM,KRI,482,2018,2017,12,11,ELC,0.0003
6689,NOR,C,TM,KRI,482,2018,2017,12,11,FIC,0.0006
6689,NOR,C,TM,KRI,482,2018,2017,12,11,ICA,0.0155
6689,NOR,C,TM,KRI,482,2018,2017,12,11,ICX,0.0035
6689,NOR,C,TM,KRI,482,2018,2017,12,11,JIC,0.0034
6689,NOR,C,TM,KRI,482,2018,2017,12,11,KRI,23003.3979
6689,NOR,C,TM,KRI,482,2018,2017,12,11,NTO,0.0101
6689,NOR,C,TM,KRI,482,2018,2017,12,11,SGI,0.0022
6689,NOR,C,TM,KRI,482,2018,2017,12,11,SSI,0.0041
6689,NOR,C,TM,KRI,482,2018,2017,12,11,TOA,0.0015
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,ANT,0.0688
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,ECH,0.0131
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,GRV,11.7388
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,ICX,0.6166
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,LVD,0.0001
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,MRL,0.3356
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,NOX,0.0034
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,PRD,0.0007
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,SRX,0.6466
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,TOA,270.6957
6611,NZL,C,LLS,TOT,881,2018,2017,12,9,TOP,0.0544
6612,NZL,C,LLS,TOT,882,2018,2017,12,9,ANT,0.0929
6612,NZL,C,LLS,TOT,882,2018,2017,12,9,GRV,0.0299
6612,NZL,C,LLS,TOT,882,2018,2017,12,9,TOA,35.6271
6614,RUS,C,LLS,TOT,881,2018,2017,12,8,ANT,0.0068
6614,RUS,C,LLS,TOT,881,2018,2017,12,8,CHW,0.0086
6614,RUS,C,LLS,TOT,881,2018,2017,12,8,GRV,1.3175
6614,RUS,C,LLS,TOT,881,2018,2017,12,8,MRL,0.0708
6614,RUS,C,LLS,TOT,881,2018,2017,12,8,SRX,0.0137
6614,RUS,C,LLS,TOT,881,2018,2017,12,8,TOA,36.435
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,ANT,0.0511
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,CEP,0.0001
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,CHW,0.01
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,CUX,0.0005
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,GRV,0.1394
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,KCX,0.0009
6616,RUS,C,LLS,TOT,881,2018,2017,12,9,KCZ,0.0007
