year,asd_code,asd_type,asd_area_code,asd_subarea_code,taxon_code,flag_country_code,flag_country,landed_product_weight_tonne,estimated_green_weight_tonne
2000,41,Area,41,,TOP,ARG,Argentina,3260.06,5178.99
2000,41,Area,41,,TOP,CHL,Chile,1251.45,1841.77
2000,41,Area,41,,TOP,ESP,Spain,397.58,594.53
2000,41,Area,41,,TOP,GBR,United Kingdom,817.55,1197.54
2000,41,Area,41,,TOP,KOR,"Korea, Republic of",2211.77,2746.83
2000,41,Area,41,,TOP,PER,Peru,17.78,17.78
2000,41,Area,41,,TOP,URY,Uruguay,339,479.45
2000,47,Area,47,,TOP,CHL,Chile,242.52,336.49
2000,47,Area,47,,TOP,URY,Uruguay,227,287.3
2000,483,Subarea,48,483,TOP,CHL,Chile,1229.56,1793.2
2000,483,Subarea,48,483,TOP,ESP,Spain,260.46,407.36
2000,483,Subarea,48,483,TOP,GBR,United Kingdom,1053.2,1604.61
2000,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",346.49,429.45
2000,483,Subarea,48,483,TOP,UKR,Ukraine,125.47,190.44
2000,483,Subarea,48,483,TOP,URY,Uruguay,651.59,874.51
2000,483,Subarea,48,483,TOP,ZAF,South Africa,274,340.43
2000,51,Area,51,,TOP,RUS,Russian Federation,576.86,576.86
2000,51,Area,51,,TOP,SYC,Seychelles,1088.27,1546.71
2000,51,Area,51,,TOP,URY,Uruguay,1275.27,1720.82
2000,57,Area,57,,TOP,GBR,United Kingdom,92.67,141.36
2000,57,Area,57,,TOP,KOR,"Korea, Republic of",214.16,271.61
2000,5843,Division,58,584,TOP,UKR,Ukraine,13.59,20.75
2000,5843,Division,58,584,TOP,URY,Uruguay,70.3,97.72
2000,5851,Division,58,585,TOP,FRA,France,3507.82,5807.24
2000,5852,Division,58,585,TOP,AUS,Australia,3179.38,3144.31
2000,586,Subarea,58,586,TOP,FRA,France,866.11,1355.17
2000,587,Subarea,58,587,TOP,ZAF,South Africa,831.91,1030.74
2000,81,Area,81,,TOP,AUS,Australia,12.2,14.39
2000,87,Area,87,,TOP,CHL,Chile,5180.52,6584.43
2000,87,Area,87,,TOP,PER,Peru,120.41,132.27
2000,881,Subarea,88,881,TOA,NZL,New Zealand,483.41,669.44
2000,881,Subarea,88,881,TOP,NZL,New Zealand,3.56,0.17
2001,41,Area,41,,TOA,ARG,Argentina,2.14,0
2001,41,Area,41,,TOP,ARG,Argentina,4158.76,6426.33
2001,41,Area,41,,TOP,CHL,Chile,611.06,918.17
2001,41,Area,41,,TOP,ESP,Spain,183.75,290.24
2001,41,Area,41,,TOP,GBR,United Kingdom,1293.09,1917.77
2001,41,Area,41,,TOP,KOR,"Korea, Republic of",1660.74,1824.79
2001,41,Area,41,,TOP,URY,Uruguay,219.03,334.56
2001,47,Area,47,,TOP,CHL,Chile,3.51,4.94
2001,47,Area,47,,TOP,UNK,Unknown,49.55,70.55
2001,47,Area,47,,TOP,ZAF,South Africa,82.45,96.17
2001,483,Subarea,48,483,TOP,CHL,Chile,437.99,632.88
2001,483,Subarea,48,483,TOP,ESP,Spain,526.76,761.18
2001,483,Subarea,48,483,TOP,GBR,United Kingdom,610.06,916.72
2001,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",758.45,793.11
2001,483,Subarea,48,483,TOP,RUS,Russian Federation,121.37,198.68
2001,483,Subarea,48,483,TOP,UKR,Ukraine,108.06,169.26
2001,483,Subarea,48,483,TOP,URY,Uruguay,322.46,418.71
2001,483,Subarea,48,483,TOP,ZAF,South Africa,307.41,373.58
2001,51,Area,51,,TOP,KOR,"Korea, Republic of",287.55,387.94
2001,51,Area,51,,TOP,RUS,Russian Federation,2340.51,3552.63
2001,51,Area,51,,TOP,SYC,Seychelles,4069.07,6037.59
2001,51,Area,51,,TOP,UKR,Ukraine,15.46,24.04
2001,51,Area,51,,TOP,URY,Uruguay,4395.14,6301.46
2001,51,Area,51,,TOP,ZAF,South Africa,20.33,24.51
2001,57,Area,57,,TOP,KOR,"Korea, Republic of",918.63,1141.03
2001,57,Area,57,,TOP,SYC,Seychelles,247.64,348.68
2001,5843,Division,58,584,TOP,UKR,Ukraine,22.24,33.63
2001,5851,Division,58,585,TOP,FRA,France,3163.83,5243.32
2001,5852,Division,58,585,TOP,AUS,Australia,3091.91,3153.37
2001,586,Subarea,58,586,TOP,FRA,France,649.83,946.99
2001,587,Subarea,58,587,TOP,ZAF,South Africa,233.47,274.07
2001,81,Area,81,,TOP,AUS,Australia,27.53,25.98
2001,81,Area,81,,TOP,GBR,United Kingdom,0.5,0.85
2001,87,Area,87,,TOP,CHL,Chile,5359.46,6428.06
2001,87,Area,87,,TOP,PER,Peru,152.45,170.82
2001,881,Subarea,88,881,TOA,NZL,New Zealand,376.31,529.02
2001,881,Subarea,88,881,TOA,URY,Uruguay,12.36,16.93
2001,881,Subarea,88,881,TOA,ZAF,South Africa,13.27,22.55
2001,881,Subarea,88,881,TOP,NZL,New Zealand,20.1,27.28
2001,881,Subarea,88,881,TOP,ZAF,South Africa,5.93,3.1
2002,41,Area,41,,TOP,ARG,Argentina,5661.66,8686.89
2002,41,Area,41,,TOP,CHL,Chile,290.93,425.43
2002,41,Area,41,,TOP,ESP,Spain,123.73,205.68
2002,41,Area,41,,TOP,GBR,United Kingdom,864.64,1309.56
2002,41,Area,41,,TOP,KOR,"Korea, Republic of",1143.79,1225.71
2002,41,Area,41,,TOP,RUS,Russian Federation,96.95,152.75
2002,41,Area,41,,TOP,UKR,Ukraine,7.68,12.54
2002,41,Area,41,,TOP,URY,Uruguay,617.33,970.26
2002,47,Area,47,,TOP,CHL,Chile,135.33,189.94
2002,47,Area,47,,TOP,ESP,Spain,2.04,0
2002,47,Area,47,,TOP,URY,Uruguay,270.53,368.54
2002,483,Subarea,48,483,TOP,CHL,Chile,976.61,1408.72
2002,483,Subarea,48,483,TOP,ESP,Spain,575.18,843.74
2002,483,Subarea,48,483,TOP,GBR,United Kingdom,1178.39,1741.02
2002,483,Subarea,48,483,TOP,JPN,Japan,0.44,0.56
2002,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",289.94,286.85
2002,483,Subarea,48,483,TOP,RUS,Russian Federation,203.56,303.06
2002,483,Subarea,48,483,TOP,URY,Uruguay,512.02,728.4
2002,483,Subarea,48,483,TOP,ZAF,South Africa,236.62,323.07
2002,51,Area,51,,TOP,RUS,Russian Federation,1327.15,2123.45
2002,51,Area,51,,TOP,SYC,Seychelles,2980.9,4356.2
2002,51,Area,51,,TOP,URY,Uruguay,1387.78,1918.27
2002,57,Area,57,,TOP,KOR,"Korea, Republic of",1363.22,1743.06
2002,57,Area,57,,TOP,RUS,Russian Federation,196.82,314.91
2002,57,Area,57,,TOP,URY,Uruguay,1026.71,1396.57
2002,5851,Division,58,585,TOP,FRA,France,2708.75,4380.65
2002,5852,Division,58,585,TOP,AUS,Australia,2847.1,2971.71
2002,586,Subarea,58,586,TOP,FRA,France,897.67,1411.21
2002,587,Subarea,58,587,TOP,ZAF,South Africa,190.67,234.64
2002,87,Area,87,,TOP,CHL,Chile,5214.25,5821.12
2002,87,Area,87,,TOP,PER,Peru,201.16,258.56
2002,881,Subarea,88,881,TOA,NZL,New Zealand,891.69,1230.86
2002,881,Subarea,88,881,TOP,NZL,New Zealand,7.57,10.59
2002,882,Subarea,88,882,TOA,NZL,New Zealand,27.01,39.23
2002,882,Subarea,88,882,TOP,NZL,New Zealand,0.05,0.08
2003,41,Area,41,,TOP,ARG,Argentina,3937.97,5665.12
2003,41,Area,41,,TOP,CHL,Chile,41.43,48.59
2003,41,Area,41,,TOP,ESP,Spain,364.96,463.32
2003,41,Area,41,,TOP,GBR,United Kingdom,836.47,1208.25
2003,41,Area,41,,TOP,KOR,"Korea, Republic of",725.51,735.96
2003,41,Area,41,,TOP,NZL,New Zealand,30.2,44.24
2003,41,Area,41,,TOP,RUS,Russian Federation,368.22,504.71
2003,41,Area,41,,TOP,URY,Uruguay,750.85,1104.13
2003,47,Area,47,,TOP,ANT,Netherlands Antilles,398.66,566.08
2003,47,Area,47,,TOP,CHL,Chile,180.4,251.78
2003,47,Area,47,,TOP,ESP,Spain,18.29,25.38
2003,47,Area,47,,TOP,JPN,Japan,37.68,44.67
2003,47,Area,47,,TOP,KOR,"Korea, Republic of",363.35,474.61
2003,47,Area,47,,TOP,URY,Uruguay,1850.17,2644.69
2003,483,Subarea,48,483,TOP,CHL,Chile,1856.76,2665.92
2003,483,Subarea,48,483,TOP,ESP,Spain,614.51,906.13
2003,483,Subarea,48,483,TOP,GBR,United Kingdom,1337.67,1957.22
2003,483,Subarea,48,483,TOP,JPN,Japan,178.86,250.47
2003,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",108.17,116.19
2003,483,Subarea,48,483,TOP,NZL,New Zealand,248.69,356.23
2003,483,Subarea,48,483,TOP,RUS,Russian Federation,362.04,587.26
2003,483,Subarea,48,483,TOP,URY,Uruguay,267.26,378.56
2003,483,Subarea,48,483,TOP,ZAF,South Africa,263.27,368.6
2003,51,Area,51,,TOP,ESP,Spain,106.17,132.28
2003,51,Area,51,,TOP,RUS,Russian Federation,1083.62,1618.94
2003,51,Area,51,,TOP,SYC,Seychelles,316.55,449.17
2003,51,Area,51,,TOP,URY,Uruguay,1048.34,1481.69
2003,57,Area,57,,TOP,KOR,"Korea, Republic of",907.2,870.11
2003,5842,Division,58,584,TOP,AUS,Australia,98.57,113.43
2003,5851,Division,58,585,TOP,FRA,France,3901.7,6133.86
2003,5852,Division,58,585,TOP,AUS,Australia,2881.58,3044.72
2003,586,Subarea,58,586,TOP,FRA,France,342.06,534.26
2003,587,Subarea,58,587,TOP,ZAF,South Africa,257.31,322.66
2003,81,Area,81,,TOP,AUS,Australia,38.04,38.09
2003,81,Area,81,,TOP,NZL,New Zealand,2.44,3.55
2003,87,Area,87,,TOP,CHL,Chile,5150.97,5725.32
2003,87,Area,87,,TOP,PER,Peru,307.91,347.07
2003,881,Subarea,88,881,TOA,NZL,New Zealand,675.8,922.12
2003,881,Subarea,88,881,TOA,RUS,Russian Federation,239.03,326.47
2003,881,Subarea,88,881,TOA,ZAF,South Africa,126.67,169.49
2003,881,Subarea,88,881,TOP,NZL,New Zealand,13.95,21.89
2003,881,Subarea,88,881,TOP,RUS,Russian Federation,219.92,310.71
2003,881,Subarea,88,881,TOP,ZAF,South Africa,0.14,0.23
2003,882,Subarea,88,882,TOA,NZL,New Zealand,98.14,118.68
2004,41,Area,41,,TOP,ARG,Argentina,1445.28,2128.56
2004,41,Area,41,,TOP,CHL,Chile,62.34,77.44
2004,41,Area,41,,TOP,ESP,Spain,429.39,575.29
2004,41,Area,41,,TOP,GBR,United Kingdom,1117.39,1506.93
2004,41,Area,41,,TOP,KOR,"Korea, Republic of",1563.29,1669.06
2004,41,Area,41,,TOP,RUS,Russian Federation,109.18,134.05
2004,41,Area,41,,TOP,UKR,Ukraine,251.37,297.21
2004,41,Area,41,,TOP,URY,Uruguay,980.63,1393.03
2004,47,Area,47,,TOP,ESP,Spain,62.82,94.64
2004,47,Area,47,,TOP,JPN,Japan,47.77,56.98
2004,47,Area,47,,TOP,URY,Uruguay,358.12,424.36
2004,483,Subarea,48,483,TOP,CHL,Chile,1107.65,1546.17
2004,483,Subarea,48,483,TOP,ESP,Spain,428.86,615.66
2004,483,Subarea,48,483,TOP,GBR,United Kingdom,1055.68,1367.43
2004,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",345.51,406.52
2004,483,Subarea,48,483,TOP,URY,Uruguay,249.94,346.79
2004,483,Subarea,48,483,TOP,ZAF,South Africa,158.33,227.08
2004,486,Subarea,48,486,TOP,JPN,Japan,5.4,6.44
2004,51,Area,51,,TOP,AUS,Australia,0,0
2004,51,Area,51,,TOP,ESP,Spain,1.45,1.34
2004,51,Area,51,,TOP,JPN,Japan,57.87,68.18
2004,51,Area,51,,TOP,URY,Uruguay,70.97,91.2
2004,57,Area,57,,TOP,UKR,Ukraine,13.46,18.13
2004,5842,Division,58,584,TOP,AUS,Australia,23.25,28.89
2004,5843,Division,58,584,TOP,AUS,Australia,0,0
2004,5851,Division,58,585,TOP,FRA,France,3662.01,5721.59
2004,5852,Division,58,585,TOP,AUS,Australia,2562.24,2715.42
2004,586,Subarea,58,586,TOP,FRA,France,388.84,604.57
2004,587,Subarea,58,587,TOP,ZAF,South Africa,185.5,209.57
2004,81,Area,81,,TOP,AUS,Australia,362.79,355.54
2004,81,Area,81,,TOP,NZL,New Zealand,2.23,3.05
2004,87,Area,87,,TOP,CHL,Chile,4357.58,4994.47
2004,87,Area,87,,TOP,PER,Peru,311.78,392.46
2004,881,Subarea,88,881,TOA,ARG,Argentina,106.35,165.63
2004,881,Subarea,88,881,TOA,ESP,Spain,102.04,133.94
2004,881,Subarea,88,881,TOA,GBR,United Kingdom,13.49,15.26
2004,881,Subarea,88,881,TOA,KOR,"Korea, Republic of",91.34,97.45
2004,881,Subarea,88,881,TOA,NOR,Norway,69.26,93.67
2004,881,Subarea,88,881,TOA,NZL,New Zealand,549.43,768.73
2004,881,Subarea,88,881,TOA,RUS,Russian Federation,189.71,270.81
2004,881,Subarea,88,881,TOA,UKR,Ukraine,104.85,151.28
2004,881,Subarea,88,881,TOA,URY,Uruguay,61.96,64.86
2004,881,Subarea,88,881,TOA,USA,United States of America,138.04,185.82
2004,881,Subarea,88,881,TOA,ZAF,South Africa,90.25,117.15
2004,881,Subarea,88,881,TOP,NZL,New Zealand,0.36,0.57
2004,881,Subarea,88,881,TOP,UKR,Ukraine,8.58,10.46
2004,881,Subarea,88,881,TOP,URY,Uruguay,98.3,148.87
2004,882,Subarea,88,882,TOA,NZL,New Zealand,296.82,350.29
2004,882,Subarea,88,882,TOP,NZL,New Zealand,0.02,0.03
2005,41,Area,41,,TOP,ARG,Argentina,667.35,1053.88
2005,41,Area,41,,TOP,CHL,Chile,127.21,172.62
2005,41,Area,41,,TOP,ESP,Spain,71.51,92.93
2005,41,Area,41,,TOP,GBR,United Kingdom,1018.76,1488.87
2005,41,Area,41,,TOP,KOR,"Korea, Republic of",557.51,658.68
2005,41,Area,41,,TOP,UKR,Ukraine,363.41,484.39
2005,41,Area,41,,TOP,URY,Uruguay,571.1,825.87
2005,47,Area,47,,TOP,JPN,Japan,187.68,222.49
2005,483,Subarea,48,483,TOP,CHL,Chile,508.36,679.62
2005,483,Subarea,48,483,TOP,ESP,Spain,229.96,365.67
2005,483,Subarea,48,483,TOP,GBR,United Kingdom,1101.77,1565.81
2005,483,Subarea,48,483,TOP,ZAF,South Africa,203.33,291.39
2005,486,Subarea,48,486,TOA,KOR,"Korea, Republic of",5.55,9.43
2005,486,Subarea,48,486,TOP,JPN,Japan,39.72,45.81
2005,51,Area,51,,TOP,FRA,France,5.2,8.18
2005,51,Area,51,,TOP,JPN,Japan,28.44,33.26
2005,51,Area,51,,TOP,ZAF,South Africa,1.54,2.21
2005,5841,Division,58,584,TOA,ESP,Spain,118.26,159
2005,5841,Division,58,584,TOA,KOR,"Korea, Republic of",161.6,199.3
2005,5841,Division,58,584,TOA,NZL,New Zealand,12.68,20.28
2005,5841,Division,58,584,TOP,CHL,Chile,113.17,155.65
2005,5841,Division,58,584,TOP,ESP,Spain,0.17,0.28
2005,5841,Division,58,584,TOP,NZL,New Zealand,0.19,0.3
2005,5842,Division,58,584,TOA,ESP,Spain,6,8.5
2005,5842,Division,58,584,TOA,KOR,"Korea, Republic of",62.53,106.31
2005,5842,Division,58,584,TOA,NZL,New Zealand,26.61,37.27
2005,5842,Division,58,584,TOP,CHL,Chile,19.45,26.75
2005,5842,Division,58,584,TOP,NZL,New Zealand,0.33,0.52
2005,5843,Division,58,584,TOA,ESP,Spain,178.35,242.42
2005,5843,Division,58,584,TOA,KOR,"Korea, Republic of",12.16,13.22
2005,5843,Division,58,584,TOP,AUS,Australia,0.84,1.34
2005,5843,Division,58,584,TOP,CHL,Chile,30.77,42.31
2005,5843,Division,58,584,TOP,ESP,Spain,77.03,105.59
2005,5843,Division,58,584,TOP,KOR,"Korea, Republic of",7.39,12.56
2005,5851,Division,58,585,TOP,FRA,France,3653.59,5838.34
2005,5852,Division,58,585,TOP,AUS,Australia,1951.5,2032.65
2005,586,Subarea,58,586,TOP,FRA,France,388.05,621.06
2005,587,Subarea,58,587,TOA,ZAF,South Africa,4.03,0
2005,587,Subarea,58,587,TOP,ZAF,South Africa,221.09,279.69
2005,81,Area,81,,TOP,AUS,Australia,53.74,54.22
2005,87,Area,87,,TOP,CHL,Chile,5202.63,5734.4
2005,87,Area,87,,TOP,PER,Peru,158.47,231.57
2005,881,Subarea,88,881,TOA,ARG,Argentina,160.22,247.51
2005,881,Subarea,88,881,TOA,NOR,Norway,132.06,224.51
2005,881,Subarea,88,881,TOA,NZL,New Zealand,1228.93,1824.49
2005,881,Subarea,88,881,TOA,RUS,Russian Federation,338.15,480.96
2005,881,Subarea,88,881,TOA,URY,Uruguay,98.79,135.64
2005,881,Subarea,88,881,TOP,NZL,New Zealand,0.66,1.06
2005,881,Subarea,88,881,TOP,RUS,Russian Federation,3.14,4.91
2005,881,Subarea,88,881,TOP,URY,Uruguay,155.44,230.27
2005,882,Subarea,88,882,TOA,GBR,United Kingdom,197.75,265.55
2005,882,Subarea,88,882,TOA,NOR,Norway,21.73,7.27
2005,882,Subarea,88,882,TOA,NZL,New Zealand,189.83,259.73
2005,882,Subarea,88,882,TOA,RUS,Russian Federation,102.78,145.03
2006,41,Area,41,,TOA,GBR,United Kingdom,1.1,1.88
2006,41,Area,41,,TOP,ARG,Argentina,765.51,1149.54
2006,41,Area,41,,TOP,CHL,Chile,131.13,168.41
2006,41,Area,41,,TOP,ESP,Spain,47.86,73.02
2006,41,Area,41,,TOP,GBR,United Kingdom,1018.59,1448.91
2006,41,Area,41,,TOP,KOR,"Korea, Republic of",1605.79,1801.21
2006,41,Area,41,,TOP,UKR,Ukraine,275.79,356.56
2006,41,Area,41,,TOP,URY,Uruguay,303.66,446.1
2006,47,Area,47,,TOA,JPN,Japan,0.03,0.05
2006,47,Area,47,,TOP,JPN,Japan,116.37,137.68
2006,47,Area,47,,TOP,URY,Uruguay,10.48,13.99
2006,483,Subarea,48,483,TOA,NZL,New Zealand,0.21,0.36
2006,483,Subarea,48,483,TOP,CHL,Chile,314.41,424.76
2006,483,Subarea,48,483,TOP,ESP,Spain,234.53,365.08
2006,483,Subarea,48,483,TOP,GBR,United Kingdom,1060.47,1492.95
2006,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",213.68,216.1
2006,483,Subarea,48,483,TOP,NZL,New Zealand,260.71,378.23
2006,483,Subarea,48,483,TOP,URY,Uruguay,166.59,235.35
2006,483,Subarea,48,483,TOP,ZAF,South Africa,204.21,292.13
2006,486,Subarea,48,486,TOA,JPN,Japan,10.72,12.83
2006,486,Subarea,48,486,TOP,JPN,Japan,31.18,37.3
2006,51,Area,51,,TOP,FRA,France,0.64,1.01
2006,5841,Division,58,584,TOA,ESP,Spain,199.88,276.76
2006,5841,Division,58,584,TOA,KOR,"Korea, Republic of",146.45,126.49
2006,5841,Division,58,584,TOA,URY,Uruguay,1.76,2.46
2006,5841,Division,58,584,TOP,CHL,Chile,41.6,56.64
2006,5842,Division,58,584,TOA,ESP,Spain,6.52,8.83
2006,5842,Division,58,584,TOA,KOR,"Korea, Republic of",90.99,154.69
2006,5842,Division,58,584,TOP,CHL,Chile,24.13,32.79
2006,5842,Division,58,584,TOP,ESP,Spain,0.01,0.02
2006,5843,Division,58,584,TOA,ESP,Spain,281.66,381.2
2006,5843,Division,58,584,TOA,URY,Uruguay,33.18,46.85
2006,5843,Division,58,584,TOP,CHL,Chile,2.18,2.79
2006,5843,Division,58,584,TOP,ESP,Spain,75.11,99.88
2006,5851,Division,58,585,TOP,FRA,France,3605.94,5745.68
2006,5852,Division,58,585,TOP,AUS,Australia,2172.94,2434.19
2006,586,Subarea,58,586,TOP,FRA,France,556.25,881.26
2006,587,Subarea,58,587,TOP,ZAF,South Africa,142.68,172.79
2006,81,Area,81,,TOP,AUS,Australia,404.07,406.9
2006,87,Area,87,,TOP,CHL,Chile,3604.82,3985.65
2006,87,Area,87,,TOP,PER,Peru,192.73,325.8
2006,881,Subarea,88,881,TOA,ARG,Argentina,124.73,212.04
2006,881,Subarea,88,881,TOA,GBR,United Kingdom,214.27,298.6
2006,881,Subarea,88,881,TOA,NOR,Norway,64.41,100.51
2006,881,Subarea,88,881,TOA,NZL,New Zealand,909.27,1294.49
2006,881,Subarea,88,881,TOA,RUS,Russian Federation,497.66,742.91
2006,881,Subarea,88,881,TOA,URY,Uruguay,76.02,108.45
2006,881,Subarea,88,881,TOP,NZL,New Zealand,0.73,1.16
2006,881,Subarea,88,881,TOP,URY,Uruguay,193.08,291.2
2006,882,Subarea,88,882,TOA,ARG,Argentina,13.47,0
2006,882,Subarea,88,882,TOA,GBR,United Kingdom,64.08,89.78
2006,882,Subarea,88,882,TOA,NOR,Norway,158.81,223.91
2006,882,Subarea,88,882,TOA,NZL,New Zealand,32.12,51.39
2006,882,Subarea,88,882,TOA,RUS,Russian Federation,20.66,31.11
2007,41,Area,41,,TOP,ARG,Argentina,1538.3,2295.5
2007,41,Area,41,,TOP,CHL,Chile,126.63,143.5
2007,41,Area,41,,TOP,ESP,Spain,11.93,18.66
2007,41,Area,41,,TOP,GBR,United Kingdom,903.06,1196.38
2007,41,Area,41,,TOP,KOR,"Korea, Republic of",1422.9,1472.36
2007,41,Area,41,,TOP,UKR,Ukraine,291.74,382.5
2007,41,Area,41,,TOP,URY,Uruguay,763.98,1039.24
2007,47,Area,47,,TOA,ESP,Spain,8.5,13.05
2007,47,Area,47,,TOA,KOR,"Korea, Republic of",2.29,2.71
2007,47,Area,47,,TOP,JPN,Japan,134.85,169.3
2007,47,Area,47,,TOP,KOR,"Korea, Republic of",305.34,326.99
2007,483,Subarea,48,483,TOA,URY,Uruguay,53.7,91.29
2007,483,Subarea,48,483,TOP,CHL,Chile,240.9,335.49
2007,483,Subarea,48,483,TOP,ESP,Spain,247.23,368.05
2007,483,Subarea,48,483,TOP,GBR,United Kingdom,1152.43,1626.25
2007,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",205.96,204.63
2007,483,Subarea,48,483,TOP,NZL,New Zealand,262.24,388.97
2007,483,Subarea,48,483,TOP,URY,Uruguay,103.55,139.67
2007,483,Subarea,48,483,TOP,ZAF,South Africa,236,338.66
2007,484,Subarea,48,484,TOA,NZL,New Zealand,0.09,0.14
2007,484,Subarea,48,484,TOP,GBR,United Kingdom,4.23,6.05
2007,484,Subarea,48,484,TOP,NZL,New Zealand,31.97,47.34
2007,486,Subarea,48,486,TOA,JPN,Japan,17.69,20.6
2007,486,Subarea,48,486,TOA,KOR,"Korea, Republic of",5.59,6.2
2007,486,Subarea,48,486,TOA,NOR,Norway,5.17,7.88
2007,486,Subarea,48,486,TOP,JPN,Japan,62.73,75.4
2007,51,Area,51,,TOP,FRA,France,0.36,0.49
2007,51,Area,51,,TOP,JPN,Japan,3.52,4.22
2007,51,Area,51,,TOP,ZAF,South Africa,21.37,31.31
2007,5841,Division,58,584,TOA,ESP,Spain,161.54,229.9
2007,5841,Division,58,584,TOA,KOR,"Korea, Republic of",239.4,276.38
2007,5841,Division,58,584,TOA,NAM,Namibia,12.2,17.34
2007,5841,Division,58,584,TOA,URY,Uruguay,143.92,184.51
2007,5842,Division,58,584,TOA,KOR,"Korea, Republic of",51.53,58.91
2007,5842,Division,58,584,TOA,NAM,Namibia,52.08,75.59
2007,5842,Division,58,584,TOP,NAM,Namibia,0.06,0.1
2007,5843,Division,58,584,TOA,ESP,Spain,84.67,119.81
2007,5843,Division,58,584,TOA,JPN,Japan,55.91,68.3
2007,5843,Division,58,584,TOA,NAM,Namibia,20.99,22.84
2007,5843,Division,58,584,TOA,URY,Uruguay,42.74,58.27
2007,5843,Division,58,584,TOP,ESP,Spain,2.24,3.81
2007,5843,Division,58,584,TOP,JPN,Japan,30.03,36.23
2007,5843,Division,58,584,TOP,NAM,Namibia,2.96,5.03
2007,5851,Division,58,585,TOP,FRA,France,3648.72,5778.98
2007,5852,Division,58,585,TOP,AUS,Australia,2180.63,2337.59
2007,586,Subarea,58,586,TOP,FRA,France,281.67,443.49
2007,587,Subarea,58,587,TOP,ZAF,South Africa,176.59,211.07
2007,81,Area,81,,TOP,AUS,Australia,284.49,298.98
2007,87,Area,87,,TOP,CHL,Chile,4379.35,4898.12
2007,87,Area,87,,TOP,PER,Peru,139.12,217.9
2007,881,Subarea,88,881,TOA,ARG,Argentina,141.24,217.12
2007,881,Subarea,88,881,TOA,GBR,United Kingdom,298.74,407.49
2007,881,Subarea,88,881,TOA,KOR,"Korea, Republic of",245.2,270.9
2007,881,Subarea,88,881,TOA,NOR,Norway,111.8,170.23
2007,881,Subarea,88,881,TOA,NZL,New Zealand,795,1130.6
2007,881,Subarea,88,881,TOA,RUS,Russian Federation,249.41,390.41
2007,881,Subarea,88,881,TOA,URY,Uruguay,163.15,239.88
2007,881,Subarea,88,881,TOA,ZAF,South Africa,37.47,53.84
2007,881,Subarea,88,881,TOP,NZL,New Zealand,0.73,1.17
2007,882,Subarea,88,882,TOA,GBR,United Kingdom,22.6,30.75
2007,882,Subarea,88,882,TOA,NOR,Norway,82.05,124.13
2007,882,Subarea,88,882,TOA,RUS,Russian Federation,90.69,132.66
2007,882,Subarea,88,882,TOA,URY,Uruguay,6.09,9.35
2008,41,Area,41,,TOP,ARG,Argentina,1162.85,1751.25
2008,41,Area,41,,TOP,CHL,Chile,355.68,444.05
2008,41,Area,41,,TOP,ESP,Spain,82.14,126.59
2008,41,Area,41,,TOP,GBR,United Kingdom,1151.12,1503.49
2008,41,Area,41,,TOP,KOR,"Korea, Republic of",1584.43,1690.41
2008,41,Area,41,,TOP,UKR,Ukraine,548.91,745.56
2008,41,Area,41,,TOP,URY,Uruguay,584.2,834.58
2008,47,Area,47,,TOP,CHL,Chile,8.98,13.22
2008,47,Area,47,,TOP,JPN,Japan,90.19,109.58
2008,47,Area,47,,TOP,KOR,"Korea, Republic of",75.74,77.51
2008,483,Subarea,48,483,TOP,CHL,Chile,264.55,369.28
2008,483,Subarea,48,483,TOP,ESP,Spain,583.81,816.49
2008,483,Subarea,48,483,TOP,GBR,United Kingdom,1105.26,1517.72
2008,483,Subarea,48,483,TOP,KOR,"Korea, Republic of",48.92,51.85
2008,483,Subarea,48,483,TOP,NZL,New Zealand,211.32,336.24
2008,483,Subarea,48,483,TOP,URY,Uruguay,167.77,246.41
2008,483,Subarea,48,483,TOP,ZAF,South Africa,231.56,305.5
2008,484,Subarea,48,484,TOA,NZL,New Zealand,0.09,0.15
2008,484,Subarea,48,484,TOP,GBR,United Kingdom,33.54,46.27
2008,484,Subarea,48,484,TOP,NZL,New Zealand,33.88,49.9
2008,51,Area,51,,TOP,ESP,Spain,1.95,2.87
2008,51,Area,51,,TOP,FRA,France,10.53,17.25
2008,51,Area,51,,TOP,JPN,Japan,36.58,43.1
2008,51,Area,51,,TOP,URY,Uruguay,101.55,146.05
2008,51,Area,51,,TOP,ZAF,South Africa,16.48,21.89
2008,5841,Division,58,584,TOA,ESP,Spain,58.57,68.36
2008,5841,Division,58,584,TOA,KOR,"Korea, Republic of",268.03,299.1
2008,5841,Division,58,584,TOA,NAM,Namibia,39.03,56.34
2008,5841,Division,58,584,TOA,URY,Uruguay,7.58,10.81
2008,5842,Division,58,584,TOA,KOR,"Korea, Republic of",80.16,89.49
2008,5842,Division,58,584,TOA,NAM,Namibia,98.18,142.63
2008,5843,Division,58,584,TOA,AUS,Australia,1.38,2.21
2008,5843,Division,58,584,TOA,JPN,Japan,52.07,65.03
2008,5843,Division,58,584,TOA,NAM,Namibia,12.58,19.03
