year,taxon_code,flag_country_code,flag_country,exporting_country_code,exporting_country,unlading_country_code,unlading_country,reexport_yes_no,exported_product_weight_tonne
2012,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,6.34
2012,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,180.18
2012,TOP,ARG,Argentina,ARG,Argentina,KOR,"Korea, Republic of",N,43.25
2012,TOP,ARG,Argentina,ARG,Argentina,LTU,Lithuania,N,22.66
2012,TOP,ARG,Argentina,ARG,Argentina,MYS,Malaysia,N,27.44
2012,TOP,ARG,Argentina,ARG,Argentina,PHL,Philippines,N,12.01
2012,TOP,ARG,Argentina,ARG,Argentina,RUS,Russian Federation,N,117.49
2012,TOP,ARG,Argentina,ARG,Argentina,SGP,Singapore,N,36.41
2012,TOP,ARG,Argentina,ARG,Argentina,THA,Thailand,N,10.49
2012,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,0.26
2012,TOP,ARG,Argentina,ARG,Argentina,USA,United States of America,N,706.11
2012,TOP,ARG,Argentina,ARG,Argentina,VNM,Viet Nam,N,217.59
2012,TOP,ARG,Argentina,CHL,Chile,USA,United States of America,Y,0.41
2012,TOP,ARG,Argentina,CHL,Chile,VNM,Viet Nam,Y,1.15
2012,TOP,ARG,Argentina,CHN,China,JPN,Japan,Y,20.52
2012,TOP,ARG,Argentina,ESP,Spain,JPN,Japan,Y,0.01
2012,TOP,ARG,Argentina,KOR,"Korea, Republic of",JPN,Japan,Y,19.73
2012,TOP,ARG,Argentina,LTU,Lithuania,RUS,Russian Federation,Y,21.04
2012,TOP,ARG,Argentina,LTU,Lithuania,UKR,Ukraine,Y,12.05
2012,TOP,ARG,Argentina,USA,United States of America,CAN,Canada,Y,21.83
2012,TOP,ARG,Argentina,USA,United States of America,SGP,Singapore,Y,0.49
2012,TOP,ARG,Argentina,USA,United States of America,VNM,Viet Nam,Y,2.07
2012,TOP,AUS,Australia,AUS,Australia,UKR,Ukraine,N,0.94
2012,TOP,AUS,Australia,CAN,Canada,USA,United States of America,Y,21.41
2012,TOP,AUS,Australia,CHN,China,JPN,Japan,Y,197.54
2012,TOP,AUS,Australia,MUS,Mauritius,AUS,Australia,N,122.62
2012,TOP,AUS,Australia,MUS,Mauritius,CAN,Canada,N,32.64
2012,TOP,AUS,Australia,MUS,Mauritius,CHN,China,N,806.43
2012,TOP,AUS,Australia,MUS,Mauritius,JPN,Japan,N,807.04
2012,TOP,AUS,Australia,MUS,Mauritius,SGP,Singapore,N,560.68
2012,TOP,AUS,Australia,MUS,Mauritius,USA,United States of America,N,284.25
2012,TOP,AUS,Australia,MUS,Mauritius,VNM,Viet Nam,N,49.98
2012,TOP,AUS,Australia,NZL,New Zealand,AUS,Australia,N,0.77
2012,TOP,AUS,Australia,NZL,New Zealand,DNK,Denmark,N,0.06
2012,TOP,AUS,Australia,NZL,New Zealand,JPN,Japan,N,23.72
2012,TOP,AUS,Australia,NZL,New Zealand,SGP,Singapore,N,64.78
2012,TOP,AUS,Australia,NZL,New Zealand,USA,United States of America,N,88.83
2012,TOP,AUS,Australia,NZL,New Zealand,VNM,Viet Nam,N,81.59
2012,TOP,AUS,Australia,USA,United States of America,GBR,United Kingdom,Y,0.38
2012,TOP,CHL,Chile,CAN,Canada,USA,United States of America,Y,1.1
2012,TOP,CHL,Chile,CHL,Chile,ARE,United Arab Emirates,N,5.44
2012,TOP,CHL,Chile,CHL,Chile,ARG,Argentina,N,0.01
2012,TOP,CHL,Chile,CHL,Chile,AUS,Australia,N,0.01
2012,TOP,CHL,Chile,CHL,Chile,BEL,Belgium,N,10.92
2012,TOP,CHL,Chile,CHL,Chile,BRA,Brazil,N,7.83
2012,TOP,CHL,Chile,CHL,Chile,CAN,Canada,N,21.3
2012,TOP,CHL,Chile,CHL,Chile,CHN,China,N,666.71
2012,TOP,CHL,Chile,CHL,Chile,COL,Colombia,N,9.94
2012,TOP,CHL,Chile,CHL,Chile,CRI,Costa Rica,N,0.1
2012,TOP,CHL,Chile,CHL,Chile,DOM,Dominican Republic,N,1.22
2012,TOP,CHL,Chile,CHL,Chile,ECU,Ecuador,N,0.36
2012,TOP,CHL,Chile,CHL,Chile,ESP,Spain,N,0.18
2012,TOP,CHL,Chile,CHL,Chile,FRA,France,N,1.06
2012,TOP,CHL,Chile,CHL,Chile,ITA,Italy,N,0.4
2012,TOP,CHL,Chile,CHL,Chile,JPN,Japan,N,429.29
2012,TOP,CHL,Chile,CHL,Chile,KOR,"Korea, Republic of",N,106.7
2012,TOP,CHL,Chile,CHL,Chile,MEX,Mexico,N,42.02
2012,TOP,CHL,Chile,CHL,Chile,MYS,Malaysia,N,95.06
2012,TOP,CHL,Chile,CHL,Chile,NLD,Netherlands,N,0.38
2012,TOP,CHL,Chile,CHL,Chile,PHL,Philippines,N,3.87
2012,TOP,CHL,Chile,CHL,Chile,RUS,Russian Federation,N,42.61
2012,TOP,CHL,Chile,CHL,Chile,SGP,Singapore,N,39.64
2012,TOP,CHL,Chile,CHL,Chile,THA,Thailand,N,11.82
2012,TOP,CHL,Chile,CHL,Chile,TWN,"Taiwan, Province of China",N,108.41
2012,TOP,CHL,Chile,CHL,Chile,URY,Uruguay,N,2.99
2012,TOP,CHL,Chile,CHL,Chile,USA,United States of America,N,1700.68
2012,TOP,CHL,Chile,CHL,Chile,VNM,Viet Nam,N,196.15
2012,TOP,CHL,Chile,CHN,China,JPN,Japan,Y,11.77
2012,TOP,CHL,Chile,CHN,China,USA,United States of America,Y,161.62
2012,TOP,CHL,Chile,USA,United States of America,ANT,Netherlands Antilles,Y,1.22
2012,TOP,CHL,Chile,USA,United States of America,ARE,United Arab Emirates,Y,4.54
2012,TOP,CHL,Chile,USA,United States of America,ATG,Antigua and Barbuda,Y,0.01
2012,TOP,CHL,Chile,USA,United States of America,BHS,Bahamas,Y,2.07
2012,TOP,CHL,Chile,USA,United States of America,CAN,Canada,Y,24.96
2012,TOP,CHL,Chile,USA,United States of America,FRA,France,Y,0.12
2012,TOP,CHL,Chile,USA,United States of America,GBR,United Kingdom,Y,2.04
2012,TOP,CHL,Chile,USA,United States of America,TTO,Trinidad and Tobago,Y,0.29
2012,TOP,ESP,Spain,CHN,China,JPN,Japan,Y,13.03
2012,TOP,ESP,Spain,CHN,China,KOR,"Korea, Republic of",Y,1
2012,TOP,ESP,Spain,ESP,Spain,CHN,China,N,48.79
2012,TOP,ESP,Spain,ESP,Spain,DOM,Dominican Republic,N,1
2012,TOP,ESP,Spain,ESP,Spain,DOM,Dominican Republic,Y,0.28
2012,TOP,ESP,Spain,ESP,Spain,JPN,Japan,N,62.1
2012,TOP,ESP,Spain,ESP,Spain,KOR,"Korea, Republic of",N,4.81
2012,TOP,ESP,Spain,ESP,Spain,RUS,Russian Federation,N,0.61
2012,TOP,ESP,Spain,ESP,Spain,USA,United States of America,N,17.62
2012,TOP,ESP,Spain,GBR,United Kingdom,CHN,China,N,28
2012,TOP,ESP,Spain,GBR,United Kingdom,GBR,United Kingdom,N,14.54
2012,TOP,ESP,Spain,GBR,United Kingdom,SGP,Singapore,N,11.61
2012,TOP,ESP,Spain,GBR,United Kingdom,USA,United States of America,N,14.51
2012,TOP,ESP,Spain,URY,Uruguay,ESP,Spain,N,0.38
2012,TOP,ESP,Spain,URY,Uruguay,RUS,Russian Federation,N,0.98
2012,TOP,FRA,France,CAN,Canada,USA,United States of America,Y,7.36
2012,TOP,FRA,France,CHN,China,JPN,Japan,Y,33.85
2012,TOP,FRA,France,CHN,China,USA,United States of America,Y,32.84
2012,TOP,FRA,France,FRA,France,BEL,Belgium,N,5.54
2012,TOP,FRA,France,FRA,France,CHN,China,N,742.62
2012,TOP,FRA,France,FRA,France,DEU,Germany,N,20
2012,TOP,FRA,France,FRA,France,ESP,Spain,N,5.99
2012,TOP,FRA,France,FRA,France,FRA,France,N,15.73
2012,TOP,FRA,France,FRA,France,GBR,United Kingdom,N,22.79
2012,TOP,FRA,France,FRA,France,JPN,Japan,N,232.99
2012,TOP,FRA,France,FRA,France,KOR,"Korea, Republic of",N,208.8
2012,TOP,FRA,France,FRA,France,MUS,Mauritius,N,46.48
2012,TOP,FRA,France,FRA,France,MYS,Malaysia,N,31
2012,TOP,FRA,France,FRA,France,NOR,Norway,N,10.31
2012,TOP,FRA,France,FRA,France,PHL,Philippines,N,9.18
2012,TOP,FRA,France,FRA,France,SGP,Singapore,N,404.58
2012,TOP,FRA,France,FRA,France,THA,Thailand,N,179.67
2012,TOP,FRA,France,FRA,France,TWN,"Taiwan, Province of China",N,46.64
2012,TOP,FRA,France,FRA,France,USA,United States of America,N,480.29
2012,TOP,FRA,France,FRA,France,VNM,Viet Nam,N,1503.34
2012,TOP,FRA,France,MUS,Mauritius,FRA,France,Y,37.24
2012,TOP,FRA,France,NOR,Norway,BEL,Belgium,Y,0.21
2012,TOP,FRA,France,USA,United States of America,BHS,Bahamas,Y,0.71
2012,TOP,FRA,France,USA,United States of America,CAN,Canada,Y,7.37
2012,TOP,FRA,France,USA,United States of America,SGP,Singapore,Y,17.96
2012,TOP,GBR,United Kingdom,CHN,China,USA,United States of America,Y,224.69
2012,TOP,GBR,United Kingdom,ESP,Spain,CHN,China,N,6.13
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,CHN,China,N,100.84
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,GBR,United Kingdom,N,10.09
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,JPN,Japan,N,73.89
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,KOR,"Korea, Republic of",N,35.39
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,MYS,Malaysia,N,24.54
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,SGP,Singapore,N,160.38
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,URY,Uruguay,N,172.65
2012,TOP,GBR,United Kingdom,GBR,United Kingdom,USA,United States of America,N,669.26
2012,TOP,GBR,United Kingdom,URY,Uruguay,CHN,China,N,42.13
2012,TOP,GBR,United Kingdom,URY,Uruguay,CHN,China,Y,0.05
2012,TOP,GBR,United Kingdom,URY,Uruguay,KOR,"Korea, Republic of",N,34.04
2012,TOP,GBR,United Kingdom,URY,Uruguay,MYS,Malaysia,N,27.96
2012,TOP,GBR,United Kingdom,URY,Uruguay,MYS,Malaysia,Y,38.52
2012,TOP,GBR,United Kingdom,URY,Uruguay,NLD,Netherlands,Y,23.83
2012,TOP,GBR,United Kingdom,URY,Uruguay,SGP,Singapore,N,27.05
2012,TOP,GBR,United Kingdom,URY,Uruguay,THA,Thailand,N,9.98
2012,TOP,GBR,United Kingdom,URY,Uruguay,TWN,"Taiwan, Province of China",Y,24.33
2012,TOP,GBR,United Kingdom,URY,Uruguay,USA,United States of America,N,131.87
2012,TOP,GBR,United Kingdom,URY,Uruguay,USA,United States of America,Y,26.65
2012,TOP,GBR,United Kingdom,USA,United States of America,ANT,Netherlands Antilles,Y,0.21
2012,TOP,GBR,United Kingdom,USA,United States of America,ATG,Antigua and Barbuda,Y,0.01
2012,TOP,GBR,United Kingdom,USA,United States of America,CAN,Canada,Y,30.07
2012,TOP,GBR,United Kingdom,USA,United States of America,FRA,France,Y,0.04
2012,TOP,GBR,United Kingdom,USA,United States of America,SGP,Singapore,Y,18.33
2012,TOP,GBR,United Kingdom,USA,United States of America,VNM,Viet Nam,Y,20.32
2012,TOP,JPN,Japan,ZAF,South Africa,JPN,Japan,N,31.7
2012,TOP,JPN,Japan,ZAF,South Africa,SGP,Singapore,N,10.2
2012,TOP,JPN,Japan,ZAF,South Africa,USA,United States of America,N,35.94
2012,TOP,KOR,"Korea, Republic of",CAN,Canada,USA,United States of America,Y,0.14
2012,TOP,KOR,"Korea, Republic of",CHL,Chile,CAN,Canada,Y,0.34
2012,TOP,KOR,"Korea, Republic of",CHL,Chile,KOR,"Korea, Republic of",N,11.45
2012,TOP,KOR,"Korea, Republic of",CHL,Chile,MEX,Mexico,Y,0.2
2012,TOP,KOR,"Korea, Republic of",CHL,Chile,USA,United States of America,N,21.33
2012,TOP,KOR,"Korea, Republic of",CHL,Chile,USA,United States of America,Y,40.99
2012,TOP,KOR,"Korea, Republic of",CHN,China,ARE,United Arab Emirates,Y,7.01
2012,TOP,KOR,"Korea, Republic of",CHN,China,RUS,Russian Federation,Y,7.22
2012,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",CHN,China,Y,33.83
2012,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",JPN,Japan,N,0.02
2012,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",JPN,Japan,Y,20.83
2012,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",THA,Thailand,N,15.85
2012,TOP,KOR,"Korea, Republic of",KOR,"Korea, Republic of",USA,United States of America,Y,16.09
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,CHN,China,N,66.34
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,JPN,Japan,N,112.48
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,KOR,"Korea, Republic of",N,915.41
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,MYS,Malaysia,N,38.7
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,THA,Thailand,N,162.99
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,TWN,"Taiwan, Province of China",N,46.12
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,USA,United States of America,N,778.9
2012,TOP,KOR,"Korea, Republic of",URY,Uruguay,VNM,Viet Nam,N,25.61
2012,TOP,KOR,"Korea, Republic of",USA,United States of America,ANT,Netherlands Antilles,Y,0.72
2012,TOP,KOR,"Korea, Republic of",USA,United States of America,CAN,Canada,Y,1.31
2012,TOP,KOR,"Korea, Republic of",USA,United States of America,FRA,France,Y,0.03
2012,TOP,KOR,"Korea, Republic of",USA,United States of America,GBR,United Kingdom,Y,0.01
2012,TOP,KOR,"Korea, Republic of",ZAF,South Africa,CAN,Canada,N,53.17
2012,TOP,KOR,"Korea, Republic of",ZAF,South Africa,JPN,Japan,N,16.64
2012,TOP,KOR,"Korea, Republic of",ZAF,South Africa,KOR,"Korea, Republic of",N,145.29
2012,TOP,KOR,"Korea, Republic of",ZAF,South Africa,MYS,Malaysia,N,18.17
2012,TOP,NZL,New Zealand,NZL,New Zealand,CHN,China,N,7.14
2012,TOP,NZL,New Zealand,NZL,New Zealand,GBR,United Kingdom,N,0.68
2012,TOP,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,32.08
2012,TOP,NZL,New Zealand,NZL,New Zealand,MYS,Malaysia,N,1.98
2012,TOP,NZL,New Zealand,NZL,New Zealand,RUS,Russian Federation,N,9.17
2012,TOP,NZL,New Zealand,NZL,New Zealand,SGP,Singapore,N,72.61
2012,TOP,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,216.59
2012,TOP,NZL,New Zealand,NZL,New Zealand,VNM,Viet Nam,N,133.02
2012,TOP,PER,Peru,PER,Peru,USA,United States of America,N,83.74
2012,TOP,UKR,Ukraine,CAN,Canada,USA,United States of America,Y,0.45
2012,TOP,UKR,Ukraine,CHL,Chile,CHL,Chile,N,0.98
2012,TOP,UKR,Ukraine,CHL,Chile,CHN,China,N,59.8
2012,TOP,UKR,Ukraine,CHL,Chile,JPN,Japan,N,10.48
2012,TOP,UKR,Ukraine,CHL,Chile,MYS,Malaysia,N,18.47
2012,TOP,UKR,Ukraine,CHL,Chile,TWN,"Taiwan, Province of China",N,17.24
2012,TOP,UKR,Ukraine,CHL,Chile,USA,United States of America,N,36.36
2012,TOP,UKR,Ukraine,CHL,Chile,USA,United States of America,Y,3.67
2012,TOP,UKR,Ukraine,URY,Uruguay,JPN,Japan,N,27.83
2012,TOP,UKR,Ukraine,URY,Uruguay,MYS,Malaysia,N,15.32
2012,TOP,UKR,Ukraine,URY,Uruguay,TWN,"Taiwan, Province of China",N,21.59
2012,TOP,UKR,Ukraine,URY,Uruguay,USA,United States of America,N,45.1
2012,TOP,UKR,Ukraine,USA,United States of America,CAN,Canada,Y,0.45
2012,TOP,URY,Uruguay,CAN,Canada,USA,United States of America,Y,1.28
2012,TOP,URY,Uruguay,CHL,Chile,CHN,China,Y,0.14
2012,TOP,URY,Uruguay,CHL,Chile,JPN,Japan,Y,1.27
2012,TOP,URY,Uruguay,CHL,Chile,MYS,Malaysia,Y,1.26
2012,TOP,URY,Uruguay,CHL,Chile,USA,United States of America,Y,7.22
2012,TOP,URY,Uruguay,CHN,China,JPN,Japan,Y,2.06
2012,TOP,URY,Uruguay,URY,Uruguay,CHN,China,N,20.77
2012,TOP,URY,Uruguay,URY,Uruguay,JPN,Japan,N,20.57
2012,TOP,URY,Uruguay,URY,Uruguay,KOR,"Korea, Republic of",N,3.99
2012,TOP,URY,Uruguay,URY,Uruguay,MYS,Malaysia,N,26.4
2012,TOP,URY,Uruguay,URY,Uruguay,TWN,"Taiwan, Province of China",N,8.91
2012,TOP,URY,Uruguay,URY,Uruguay,USA,United States of America,N,82.84
2012,TOP,ZAF,South Africa,CAN,Canada,USA,United States of America,Y,20.35
2012,TOP,ZAF,South Africa,USA,United States of America,CHN,China,Y,20.33
2012,TOP,ZAF,South Africa,ZAF,South Africa,ARE,United Arab Emirates,N,5.68
2012,TOP,ZAF,South Africa,ZAF,South Africa,CHN,China,N,11.93
2012,TOP,ZAF,South Africa,ZAF,South Africa,JPN,Japan,N,19.19
2012,TOP,ZAF,South Africa,ZAF,South Africa,KOR,"Korea, Republic of",N,47.51
2012,TOP,ZAF,South Africa,ZAF,South Africa,MYS,Malaysia,N,21.82
2012,TOP,ZAF,South Africa,ZAF,South Africa,SGP,Singapore,N,63.53
2012,TOP,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,151.65
2013,TOA,ESP,Spain,URY,Uruguay,JPN,Japan,N,35.37
2013,TOA,ESP,Spain,URY,Uruguay,USA,United States of America,N,218.73
2013,TOA,ESP,Spain,URY,Uruguay,VNM,Viet Nam,N,22.4
2013,TOA,ESP,Spain,USA,United States of America,CAN,Canada,Y,3.15
2013,TOA,ESP,Spain,USA,United States of America,VNM,Viet Nam,Y,20.76
2013,TOA,GBR,United Kingdom,GBR,United Kingdom,CAN,Canada,N,34.7
2013,TOA,GBR,United Kingdom,GBR,United Kingdom,JPN,Japan,N,36.44
2013,TOA,GBR,United Kingdom,GBR,United Kingdom,SGP,Singapore,N,12.54
2013,TOA,GBR,United Kingdom,GBR,United Kingdom,USA,United States of America,N,219.21
2013,TOA,JPN,Japan,ZAF,South Africa,JPN,Japan,N,18.46
2013,TOA,JPN,Japan,ZAF,South Africa,USA,United States of America,N,75.5
2013,TOA,KOR,"Korea, Republic of",CHL,Chile,KOR,"Korea, Republic of",N,91.65
2013,TOA,KOR,"Korea, Republic of",CHL,Chile,USA,United States of America,N,223.92
2013,TOA,KOR,"Korea, Republic of",CHL,Chile,USA,United States of America,Y,19.72
2013,TOA,KOR,"Korea, Republic of",KOR,"Korea, Republic of",MYS,Malaysia,Y,2.66
2013,TOA,KOR,"Korea, Republic of",KOR,"Korea, Republic of",SGP,Singapore,Y,3.92
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,CHL,Chile,N,21.33
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,CHN,China,N,22.71
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,JPN,Japan,N,10.74
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,KOR,"Korea, Republic of",N,308.02
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,MYS,Malaysia,N,15.8
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,THA,Thailand,N,11.23
2013,TOA,KOR,"Korea, Republic of",URY,Uruguay,USA,United States of America,N,492.49
2013,TOA,KOR,"Korea, Republic of",USA,United States of America,ANT,Netherlands Antilles,Y,0.14
2013,TOA,KOR,"Korea, Republic of",USA,United States of America,CHL,Chile,Y,0.2
2013,TOA,NOR,Norway,GBR,United Kingdom,CAN,Canada,N,11.87
2013,TOA,NOR,Norway,GBR,United Kingdom,JPN,Japan,N,8.69
2013,TOA,NOR,Norway,GBR,United Kingdom,SGP,Singapore,N,7.53
2013,TOA,NOR,Norway,GBR,United Kingdom,USA,United States of America,N,132.58
2013,TOA,NZL,New Zealand,CHN,China,JPN,Japan,Y,23.26
2013,TOA,NZL,New Zealand,GBR,United Kingdom,USA,United States of America,N,5.54
2013,TOA,NZL,New Zealand,NZL,New Zealand,AUS,Australia,N,0.51
2013,TOA,NZL,New Zealand,NZL,New Zealand,BRN,Brunei Darussalam,N,5.98
2013,TOA,NZL,New Zealand,NZL,New Zealand,CAN,Canada,N,46.11
2013,TOA,NZL,New Zealand,NZL,New Zealand,CHL,Chile,N,16.47
2013,TOA,NZL,New Zealand,NZL,New Zealand,CHN,China,N,52.76
2013,TOA,NZL,New Zealand,NZL,New Zealand,JPN,Japan,N,22.58
2013,TOA,NZL,New Zealand,NZL,New Zealand,USA,United States of America,N,473.98
2013,TOA,NZL,New Zealand,USA,United States of America,CAN,Canada,Y,18.03
2013,TOA,NZL,New Zealand,USA,United States of America,CHL,Chile,Y,16.36
2013,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",JPN,Japan,N,0.11
2013,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",THA,Thailand,N,25.09
2013,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",URY,Uruguay,N,23.21
2013,TOA,RUS,Russian Federation,KOR,"Korea, Republic of",USA,United States of America,N,140
2013,TOA,RUS,Russian Federation,NZL,New Zealand,USA,United States of America,N,40.24
2013,TOA,RUS,Russian Federation,URY,Uruguay,USA,United States of America,Y,23.21
2013,TOA,UKR,Ukraine,CHL,Chile,CHL,Chile,N,6.41
2013,TOA,UKR,Ukraine,CHL,Chile,JPN,Japan,N,6.48
2013,TOA,UKR,Ukraine,CHL,Chile,MYS,Malaysia,N,1.09
2013,TOA,UKR,Ukraine,CHL,Chile,USA,United States of America,N,36.92
2013,TOA,ZAF,South Africa,ZAF,South Africa,JPN,Japan,N,7.77
2013,TOA,ZAF,South Africa,ZAF,South Africa,USA,United States of America,N,52.99
2013,TOP,ARG,Argentina,ARG,Argentina,CHL,Chile,N,161.73
2013,TOP,ARG,Argentina,ARG,Argentina,CHN,China,N,439.42
2013,TOP,ARG,Argentina,ARG,Argentina,DNK,Denmark,N,16.73
2013,TOP,ARG,Argentina,ARG,Argentina,ESP,Spain,N,2.17
2013,TOP,ARG,Argentina,ARG,Argentina,JPN,Japan,N,190.26
2013,TOP,ARG,Argentina,ARG,Argentina,KOR,"Korea, Republic of",N,68.56
2013,TOP,ARG,Argentina,ARG,Argentina,MYS,Malaysia,N,14.94
2013,TOP,ARG,Argentina,ARG,Argentina,RUS,Russian Federation,N,155.8
2013,TOP,ARG,Argentina,ARG,Argentina,SGP,Singapore,N,53.07
2013,TOP,ARG,Argentina,ARG,Argentina,TWN,"Taiwan, Province of China",N,19.77
2013,TOP,ARG,Argentina,ARG,Argentina,UKR,Ukraine,N,0.55
2013,TOP,ARG,Argentina,ARG,Argentina,USA,United States of America,N,1264.26
2013,TOP,ARG,Argentina,ARG,Argentina,VNM,Viet Nam,N,103.88
2013,TOP,ARG,Argentina,CHL,Chile,BEL,Belgium,Y,1.38
2013,TOP,ARG,Argentina,CHL,Chile,USA,United States of America,N,1.78
2013,TOP,ARG,Argentina,CHL,Chile,USA,United States of America,Y,79.8
2013,TOP,ARG,Argentina,CHN,China,AUS,Australia,Y,12.14
2013,TOP,ARG,Argentina,CHN,China,JPN,Japan,Y,91.98
2013,TOP,ARG,Argentina,CHN,China,THA,Thailand,Y,30.67
2013,TOP,ARG,Argentina,CHN,China,VNM,Viet Nam,Y,103.34
2013,TOP,ARG,Argentina,ESP,Spain,JPN,Japan,Y,6.39
2013,TOP,ARG,Argentina,KOR,"Korea, Republic of",USA,United States of America,Y,14.32
2013,TOP,ARG,Argentina,USA,United States of America,BHS,Bahamas,Y,1.44
2013,TOP,ARG,Argentina,USA,United States of America,CAN,Canada,Y,59.76
2013,TOP,AUS,Australia,AUS,Australia,ARE,United Arab Emirates,N,0.29
2013,TOP,AUS,Australia,AUS,Australia,CHN,China,N,9.13
2013,TOP,AUS,Australia,AUS,Australia,CHN,China,Y,3.04
2013,TOP,AUS,Australia,AUS,Australia,NZL,New Zealand,N,0.47
2013,TOP,AUS,Australia,AUS,Australia,SGP,Singapore,N,0.23
2013,TOP,AUS,Australia,AUS,Australia,USA,United States of America,N,1.17
2013,TOP,AUS,Australia,AUS,Australia,USA,United States of America,Y,0.92
2013,TOP,AUS,Australia,CHN,China,JPN,Japan,Y,128.46
2013,TOP,AUS,Australia,MUS,Mauritius,AUS,Australia,N,97.18
2013,TOP,AUS,Australia,MUS,Mauritius,CAN,Canada,N,8.23
2013,TOP,AUS,Australia,MUS,Mauritius,CHN,China,N,430.25
2013,TOP,AUS,Australia,MUS,Mauritius,JPN,Japan,N,308.99
2013,TOP,AUS,Australia,MUS,Mauritius,MYS,Malaysia,N,13.32
2013,TOP,AUS,Australia,MUS,Mauritius,SGP,Singapore,N,332.07
2013,TOP,AUS,Australia,MUS,Mauritius,USA,United States of America,N,349.37
2013,TOP,AUS,Australia,MUS,Mauritius,VNM,Viet Nam,N,293.32
2013,TOP,AUS,Australia,NZL,New Zealand,AUS,Australia,N,0.03
2013,TOP,AUS,Australia,NZL,New Zealand,CHN,China,N,43.81
2013,TOP,AUS,Australia,NZL,New Zealand,JPN,Japan,N,16.06
2013,TOP,AUS,Australia,NZL,New Zealand,SGP,Singapore,N,139.45
2013,TOP,AUS,Australia,NZL,New Zealand,UKR,Ukraine,N,5.99
2013,TOP,AUS,Australia,NZL,New Zealand,USA,United States of America,N,51.19
2013,TOP,AUS,Australia,USA,United States of America,CAN,Canada,Y,1.94
2013,TOP,AUS,Australia,USA,United States of America,GBR,United Kingdom,Y,0.82
2013,TOP,CHL,Chile,CAN,Canada,CHL,Chile,N,0.18
2013,TOP,CHL,Chile,CAN,Canada,CHL,Chile,Y,5.24
2013,TOP,CHL,Chile,CAN,Canada,USA,United States of America,Y,0.56
2013,TOP,CHL,Chile,CHL,Chile,ARE,United Arab Emirates,N,15.29
2013,TOP,CHL,Chile,CHL,Chile,AUS,Australia,N,10.7
2013,TOP,CHL,Chile,CHL,Chile,BEL,Belgium,N,14.5
2013,TOP,CHL,Chile,CHL,Chile,BRA,Brazil,N,11.1
2013,TOP,CHL,Chile,CHL,Chile,CAN,Canada,N,28.26
2013,TOP,CHL,Chile,CHL,Chile,CHN,China,N,676.27
2013,TOP,CHL,Chile,CHL,Chile,COL,Colombia,N,8.7
2013,TOP,CHL,Chile,CHL,Chile,FRA,France,N,2.85
2013,TOP,CHL,Chile,CHL,Chile,IND,India,N,0.27
2013,TOP,CHL,Chile,CHL,Chile,ITA,Italy,N,0.22
2013,TOP,CHL,Chile,CHL,Chile,JAM,Jamaica,N,1.82
2013,TOP,CHL,Chile,CHL,Chile,JPN,Japan,N,397.29
2013,TOP,CHL,Chile,CHL,Chile,KOR,"Korea, Republic of",N,145.38
2013,TOP,CHL,Chile,CHL,Chile,MEX,Mexico,N,47.64
2013,TOP,CHL,Chile,CHL,Chile,MYS,Malaysia,N,76.8
2013,TOP,CHL,Chile,CHL,Chile,NLD,Netherlands,N,3.03
2013,TOP,CHL,Chile,CHL,Chile,RUS,Russian Federation,N,15.6
2013,TOP,CHL,Chile,CHL,Chile,SGP,Singapore,N,12.53
2013,TOP,CHL,Chile,CHL,Chile,THA,Thailand,N,41.96
2013,TOP,CHL,Chile,CHL,Chile,TWN,"Taiwan, Province of China",N,81.32
2013,TOP,CHL,Chile,CHL,Chile,URY,Uruguay,N,2
